transactio_id,player_id,transaction_time,transaction_type,transaction_amount,payment_method,amount
405,419,2024-11-12 23:18:04,"""deposit""",557.16,crypto,
406,712,2025-03-25 15:01:06,"""deposit""",956.13,crypto,
407,571,2024-04-14 21:23:43,"""deposit""",379.64,paypal,
408,525,2024-09-15 06:23:26,"""refund""",701.84,bank_transfer,
409,629,2024-09-25 18:02:54,"""bonus""",694.25,paypal,
410,623,2025-02-17 15:50:27,"""refund""",243.49,crypto,
411,111,2024-12-29 15:41:11,"""deposit""",284.13,credit_card,
412,152,2025-01-26 19:22:03,"""bonus""",48.5,bank_transfer,
413,652,2024-10-06 20:33:10,"""deposit""",512.33,bank_transfer,
414,904,2025-04-07 23:04:01,"""withdrawal""",649.86,crypto,
415,857,2024-04-17 00:54:50,"""refund""",322.41,credit_card,
416,782,2024-04-15 16:23:24,"""deposit""",929.48,credit_card,
417,970,2025-01-29 10:38:56,"""refund""",266.33,credit_card,
418,229,2024-12-19 04:56:57,"""withdrawal""",596.03,bank_transfer,
419,629,2024-10-23 15:06:28,"""deposit""",338.56,crypto,
420,701,2024-07-22 11:56:59,"""deposit""",931.16,crypto,
421,774,2024-10-30 21:08:52,"""deposit""",979.2,bank_transfer,
422,558,2024-05-30 11:07:45,"""refund""",862.35,bank_transfer,
423,621,2024-06-12 20:05:58,"""withdrawal""",524.03,credit_card,
424,141,2024-11-23 02:42:20,"""deposit""",360.96,bank_transfer,
425,740,2024-08-09 11:12:39,"""bonus""",781.93,credit_card,
426,962,2025-01-28 03:04:20,"""deposit""",956.95,crypto,
427,752,2024-04-24 04:39:26,"""deposit""",182.68,bank_transfer,
428,239,2024-07-23 04:32:46,"""deposit""",192.79,crypto,
429,873,2024-08-23 10:59:43,"""bonus""",810.42,paypal,
430,87,2024-06-21 10:50:54,"""withdrawal""",610.45,crypto,
431,212,2024-08-07 11:19:52,"""deposit""",931.97,paypal,
432,853,2025-01-22 15:34:20,"""withdrawal""",472.56,paypal,
433,664,2024-04-27 19:20:23,"""deposit""",405.45,bank_transfer,
434,322,2024-10-13 13:09:40,"""deposit""",938.94,credit_card,
435,614,2024-08-21 16:49:55,"""refund""",220.46,paypal,
436,471,2024-07-11 03:57:03,"""bonus""",97.84,credit_card,
437,108,2025-01-13 11:04:02,"""withdrawal""",799.66,credit_card,
438,178,2024-06-02 00:10:42,"""refund""",673.76,paypal,
439,660,2024-12-13 05:15:44,"""withdrawal""",242.7,paypal,
440,510,2024-12-28 03:24:57,"""deposit""",293.61,credit_card,
441,102,2024-05-25 05:09:26,"""deposit""",737.61,crypto,
442,427,2024-09-25 08:13:05,"""withdrawal""",883.56,bank_transfer,
443,182,2024-12-06 09:08:06,"""deposit""",774.12,credit_card,
444,420,2025-02-26 23:57:09,"""deposit""",589.1,bank_transfer,
445,400,2025-01-13 13:38:19,"""withdrawal""",737.25,paypal,
446,291,2024-06-20 19:25:03,"""refund""",563.64,credit_card,
447,550,2024-11-17 15:29:58,"""withdrawal""",647.77,credit_card,
448,438,2025-02-11 10:40:55,"""deposit""",733.95,paypal,
449,35,2025-03-29 08:56:11,"""deposit""",148.97,paypal,
450,583,2025-02-20 23:03:58,"""withdrawal""",405.02,paypal,
451,477,2025-03-27 07:46:29,"""refund""",803.95,bank_transfer,
452,283,2024-08-02 20:51:55,"""deposit""",656.99,crypto,
453,623,2024-11-24 13:22:57,"""deposit""",294.36,paypal,
454,518,2024-07-31 16:16:10,"""refund""",146.17,crypto,
455,52,2025-01-27 08:36:33,"""deposit""",28.54,bank_transfer,
456,254,2025-03-26 06:33:11,"""deposit""",77.54,credit_card,
457,824,2024-04-29 04:37:44,"""bonus""",990.83,credit_card,
458,942,2025-02-20 08:31:14,"""deposit""",626.13,bank_transfer,
459,792,2024-05-09 13:36:52,"""withdrawal""",150.29,paypal,
460,772,2024-07-03 22:10:03,"""deposit""",367.95,bank_transfer,
461,782,2025-03-26 02:50:58,"""deposit""",180.95,paypal,
462,347,2024-08-05 06:39:29,"""withdrawal""",801.23,credit_card,
463,597,2024-12-28 18:00:35,"""refund""",243.36,crypto,
464,870,2025-03-29 22:44:04,"""withdrawal""",181.66,bank_transfer,
465,565,2025-01-15 09:02:41,"""withdrawal""",594.73,crypto,
466,181,2024-09-23 15:00:01,"""deposit""",769.92,bank_transfer,
467,698,2024-05-06 18:01:41,"""deposit""",667.99,credit_card,
468,958,2024-07-20 23:00:48,"""bonus""",242.12,crypto,
469,602,2025-03-07 13:40:07,"""deposit""",181.04,credit_card,
470,26,2024-05-10 12:36:58,"""bonus""",503.19,bank_transfer,
471,843,2024-05-10 17:28:07,"""deposit""",773.63,paypal,
472,287,2024-12-08 02:35:17,"""withdrawal""",19.3,bank_transfer,
473,212,2025-03-06 17:57:34,"""deposit""",822.8,crypto,
474,325,2024-04-26 13:02:08,"""bonus""",305.94,crypto,
475,726,2025-03-05 13:56:07,"""withdrawal""",959.29,paypal,
476,495,2025-03-27 14:16:34,"""bonus""",103.56,credit_card,
477,34,2025-03-03 00:08:11,"""withdrawal""",331.03,bank_transfer,
478,441,2025-01-15 03:23:00,"""withdrawal""",395.93,crypto,
479,320,2024-06-29 15:11:15,"""refund""",592.54,credit_card,
480,813,2024-07-21 17:15:35,"""bonus""",764.49,credit_card,
481,350,2024-07-14 14:33:29,"""bonus""",111.52,credit_card,
482,152,2024-06-15 04:49:33,"""bonus""",432.22,crypto,
483,672,2025-01-18 20:39:24,"""withdrawal""",593.63,bank_transfer,
484,241,2025-01-31 06:02:16,"""deposit""",607.3,paypal,
485,959,2024-11-02 11:28:28,"""deposit""",591.15,credit_card,
486,984,2024-05-02 10:18:48,"""deposit""",624.23,crypto,
487,660,2024-12-23 15:15:39,"""withdrawal""",477.41,bank_transfer,
488,95,2024-07-09 16:25:48,"""refund""",22.33,paypal,
489,98,2024-12-18 19:31:34,"""deposit""",8.08,bank_transfer,
490,765,2024-05-28 22:06:34,"""deposit""",443.87,credit_card,
491,426,2025-03-28 19:12:40,"""deposit""",904.73,crypto,
492,724,2025-03-17 02:00:00,"""deposit""",466.28,bank_transfer,
493,714,2024-05-09 16:05:29,"""withdrawal""",764.93,credit_card,
494,306,2024-04-29 10:01:09,"""deposit""",73.24,bank_transfer,
495,62,2024-11-30 02:25:20,"""refund""",239.46,bank_transfer,
496,121,2024-12-16 19:01:03,"""bonus""",617.32,crypto,
497,309,2024-06-25 23:52:07,"""deposit""",531.25,credit_card,
498,656,2024-12-15 20:15:08,"""deposit""",598.17,crypto,
499,462,2025-04-05 22:13:21,"""deposit""",986.45,bank_transfer,
500,550,2025-01-21 08:22:07,"""deposit""",991.88,paypal,
501,729,2024-09-28 06:19:38,"""deposit""",212.51,crypto,
502,949,2025-03-26 03:25:34,"""deposit""",523.44,paypal,
503,783,2024-12-02 17:20:05,"""bonus""",66.87,paypal,
504,601,2024-04-13 03:41:35,"""deposit""",681.32,paypal,
505,496,2024-06-30 11:17:58,"""withdrawal""",373.48,credit_card,
506,900,2024-08-23 21:20:56,"""deposit""",70.88,crypto,
507,936,2024-08-12 04:15:45,"""deposit""",266.47,paypal,
508,346,2025-03-22 09:27:59,"""bonus""",287.85,credit_card,
509,543,2024-08-30 08:17:22,"""deposit""",961.87,bank_transfer,
510,356,2024-04-18 18:12:27,"""bonus""",731.73,bank_transfer,
511,416,2024-11-25 00:19:36,"""deposit""",236.08,bank_transfer,
512,605,2024-10-27 22:53:38,"""withdrawal""",354.62,credit_card,
513,940,2024-08-02 17:39:36,"""bonus""",278.82,crypto,
514,597,2024-05-01 05:23:44,"""deposit""",912.14,crypto,
515,652,2024-08-29 11:19:06,"""deposit""",353.72,paypal,
516,777,2024-09-19 21:26:46,"""deposit""",198.23,paypal,
517,380,2024-04-27 04:24:10,"""deposit""",583.79,paypal,
518,168,2024-04-19 11:54:33,"""bonus""",965.42,paypal,
519,696,2024-12-12 09:27:48,"""bonus""",407.16,bank_transfer,
520,945,2025-01-04 05:27:08,"""withdrawal""",793.15,paypal,
521,68,2024-07-20 18:23:09,"""deposit""",202.94,bank_transfer,
522,337,2024-04-14 05:27:27,"""deposit""",784.05,credit_card,
523,606,2024-04-30 06:11:35,"""deposit""",261.9,paypal,
524,419,2024-12-23 11:10:28,"""deposit""",951.84,bank_transfer,
525,595,2024-04-27 11:33:12,"""deposit""",909.56,crypto,
526,970,2024-07-18 03:16:26,"""deposit""",357.98,credit_card,
527,887,2024-11-16 15:30:13,"""deposit""",323.5,crypto,
528,473,2024-10-23 08:05:41,"""withdrawal""",571.01,credit_card,
529,631,2024-04-13 16:23:52,"""deposit""",110.83,crypto,
530,744,2024-11-19 04:57:18,"""deposit""",93.31,credit_card,
531,771,2025-01-24 14:06:28,"""deposit""",770.27,paypal,
532,923,2024-08-10 15:28:44,"""deposit""",69.61,credit_card,
533,999,2024-11-22 23:48:27,"""deposit""",749.68,credit_card,
534,42,2024-11-15 10:44:12,"""deposit""",277.36,crypto,
535,951,2024-05-29 04:08:21,"""withdrawal""",381.03,bank_transfer,
536,592,2025-03-26 03:26:54,"""deposit""",85.19,credit_card,
537,606,2024-05-16 20:42:07,"""withdrawal""",715.32,paypal,
538,668,2025-02-17 22:01:01,"""deposit""",323.44,crypto,
539,845,2024-09-13 03:17:43,"""deposit""",192.61,credit_card,
540,275,2024-10-11 17:47:30,"""deposit""",336.18,paypal,
541,485,2024-07-16 08:20:58,"""withdrawal""",351.13,paypal,
542,633,2024-11-30 01:45:15,"""deposit""",286.39,bank_transfer,
543,778,2024-09-16 17:23:46,"""bonus""",201.95,bank_transfer,
544,857,2024-08-13 15:55:36,"""withdrawal""",82.85,crypto,
545,767,2024-05-28 11:33:53,"""refund""",240.21,bank_transfer,
546,617,2025-01-26 18:32:00,"""deposit""",946.2,bank_transfer,
547,740,2024-05-19 21:52:04,"""refund""",510.63,crypto,
548,836,2024-04-30 20:45:02,"""withdrawal""",316.92,crypto,
549,787,2024-11-26 11:29:48,"""withdrawal""",972.14,paypal,
550,584,2024-07-29 03:08:44,"""bonus""",280.83,bank_transfer,
551,840,2025-02-24 12:29:28,"""bonus""",598.84,bank_transfer,
552,533,2024-12-28 09:53:21,"""refund""",249.68,credit_card,
553,712,2024-05-07 19:42:48,"""deposit""",846.6,credit_card,
554,327,2025-01-05 04:40:00,"""bonus""",72.53,crypto,
555,396,2025-03-08 19:54:51,"""deposit""",728.56,credit_card,
556,529,2024-08-21 20:08:06,"""withdrawal""",898.54,crypto,
557,457,2024-11-10 20:26:06,"""withdrawal""",120.86,paypal,
558,759,2025-03-10 12:18:12,"""deposit""",874.16,credit_card,
559,353,2024-09-20 23:20:02,"""deposit""",794.14,crypto,
560,901,2024-10-27 12:32:08,"""withdrawal""",270.82,credit_card,
561,393,2024-08-26 00:09:12,"""bonus""",549.14,credit_card,
562,458,2024-07-22 05:27:21,"""refund""",547.92,bank_transfer,
563,140,2024-09-10 23:02:33,"""bonus""",840.77,paypal,
564,190,2024-06-02 03:14:36,"""refund""",217.6,crypto,
565,911,2024-08-11 11:23:44,"""deposit""",872.74,paypal,
566,382,2024-11-10 05:56:13,"""bonus""",656.58,crypto,
567,353,2024-05-24 18:59:35,"""deposit""",973.2,credit_card,
568,119,2024-08-30 16:40:32,"""withdrawal""",7.28,bank_transfer,
569,150,2024-06-23 14:13:04,"""refund""",591.64,crypto,
570,410,2025-01-12 02:18:07,"""withdrawal""",543.69,crypto,
571,720,2025-02-20 13:33:33,"""bonus""",528.06,crypto,
572,242,2024-07-08 00:52:00,"""deposit""",726.34,bank_transfer,
573,40,2024-04-21 20:58:53,"""withdrawal""",276.24,paypal,
574,115,2024-07-10 09:57:36,"""withdrawal""",683.46,bank_transfer,
575,215,2025-02-17 00:48:45,"""refund""",775.43,credit_card,
576,878,2024-09-05 15:32:20,"""bonus""",550.41,crypto,
577,671,2024-05-25 20:31:47,"""refund""",552.71,paypal,
578,116,2025-02-01 17:40:19,"""bonus""",467.9,crypto,
579,962,2024-09-21 16:17:34,"""refund""",474.71,paypal,
580,509,2024-06-04 05:04:27,"""withdrawal""",211.48,bank_transfer,
581,955,2024-07-24 22:17:38,"""withdrawal""",597.07,paypal,
582,624,2025-03-30 12:05:48,"""bonus""",16.79,paypal,
583,524,2024-11-25 10:04:34,"""deposit""",389.59,paypal,
584,448,2024-08-10 04:10:35,"""deposit""",766.31,crypto,
585,656,2024-04-22 20:12:33,"""deposit""",122.5,credit_card,
586,81,2025-03-08 14:32:34,"""deposit""",143.54,bank_transfer,
587,699,2024-06-03 17:47:22,"""deposit""",584.78,crypto,
588,203,2024-09-11 11:51:51,"""deposit""",213.59,crypto,
589,71,2024-10-03 15:34:33,"""refund""",287.42,bank_transfer,
590,453,2024-10-30 05:15:02,"""bonus""",446.75,paypal,
591,625,2024-12-08 06:51:20,"""bonus""",572.63,credit_card,
592,572,2025-01-30 21:40:31,"""deposit""",952.19,crypto,
593,993,2025-03-26 06:10:28,"""refund""",97.67,credit_card,
594,970,2025-03-19 02:53:25,"""bonus""",370.45,bank_transfer,
595,654,2025-02-20 13:01:05,"""bonus""",66.1,credit_card,
596,624,2025-03-28 07:50:54,"""deposit""",143.02,bank_transfer,
597,297,2024-08-10 10:59:20,"""deposit""",505.93,crypto,
598,554,2024-12-26 04:14:40,"""refund""",283.14,crypto,
599,187,2024-07-10 08:32:34,"""withdrawal""",907.78,bank_transfer,
600,278,2024-05-15 18:58:14,"""withdrawal""",493.06,bank_transfer,
601,453,2025-03-22 21:48:24,"""bonus""",170.91,crypto,
602,332,2024-12-19 20:18:29,"""deposit""",226.27,crypto,
603,670,2024-08-12 18:49:22,"""bonus""",233.75,crypto,
604,175,2025-03-12 16:04:49,"""bonus""",860.32,crypto,
605,592,2024-08-20 21:47:56,"""deposit""",666.9,credit_card,
606,571,2024-12-19 10:57:34,"""deposit""",560.57,bank_transfer,
607,956,2024-10-29 03:50:14,"""deposit""",525.11,credit_card,
608,661,2024-12-27 18:18:44,"""refund""",956.56,credit_card,
609,884,2024-05-29 15:40:23,"""deposit""",93.37,paypal,
610,493,2025-02-19 00:17:42,"""bonus""",453.19,paypal,
611,390,2025-01-03 05:53:45,"""deposit""",366.26,paypal,
612,194,2024-09-08 02:59:22,"""withdrawal""",821.92,paypal,
613,203,2025-03-07 18:01:10,"""bonus""",103.36,paypal,
614,94,2024-11-01 13:00:23,"""bonus""",798.56,crypto,
615,461,2025-01-21 09:17:26,"""deposit""",527.86,crypto,
616,996,2025-01-09 17:21:21,"""withdrawal""",667.99,paypal,
617,2,2024-10-05 16:14:32,"""deposit""",247.28,bank_transfer,
618,611,2024-04-27 16:45:46,"""deposit""",644.77,credit_card,
619,168,2024-12-15 13:35:00,"""withdrawal""",269.44,bank_transfer,
620,213,2025-02-17 04:19:57,"""deposit""",558.12,bank_transfer,
621,888,2024-09-03 21:23:18,"""bonus""",626.39,paypal,
622,999,2024-05-16 04:05:51,"""deposit""",38.84,paypal,
623,731,2024-12-16 14:02:02,"""deposit""",867.61,paypal,
624,438,2024-11-08 00:57:12,"""bonus""",152.51,credit_card,
625,543,2025-03-08 23:48:57,"""deposit""",4.34,crypto,
626,998,2024-07-04 03:25:20,"""deposit""",535.83,bank_transfer,
627,253,2024-11-25 19:59:58,"""deposit""",885.44,paypal,
628,766,2024-06-14 22:34:18,"""bonus""",203.38,crypto,
629,447,2025-02-12 22:37:24,"""bonus""",302.67,bank_transfer,
630,638,2025-01-23 14:23:29,"""deposit""",423.82,credit_card,
631,273,2024-04-24 15:43:19,"""refund""",334.42,paypal,
632,51,2024-08-27 18:54:39,"""deposit""",871.58,crypto,
633,224,2025-02-23 18:26:26,"""withdrawal""",292.05,paypal,
634,740,2024-05-04 15:33:30,"""refund""",276.22,credit_card,
635,429,2024-10-28 20:53:41,"""withdrawal""",338.7,bank_transfer,
636,331,2024-10-18 14:25:32,"""refund""",59.74,bank_transfer,
637,773,2024-06-23 19:44:03,"""bonus""",52.39,credit_card,
638,168,2025-03-21 14:41:43,"""bonus""",633.91,bank_transfer,
639,516,2025-02-18 10:48:38,"""withdrawal""",576.49,paypal,
640,99,2024-07-13 00:43:09,"""bonus""",792.14,crypto,
641,655,2024-05-12 13:41:25,"""bonus""",756.8,credit_card,
642,150,2024-09-08 01:17:12,"""deposit""",788.48,paypal,
643,331,2024-12-04 00:14:11,"""withdrawal""",175.31,crypto,
644,231,2024-06-09 15:23:28,"""refund""",782.36,bank_transfer,
645,616,2024-05-24 08:50:44,"""bonus""",210.54,paypal,
646,12,2024-08-29 10:49:25,"""bonus""",216.57,credit_card,
647,793,2024-11-08 04:45:41,"""deposit""",892.88,paypal,
648,713,2024-05-05 12:47:56,"""deposit""",597.88,paypal,
649,112,2024-04-20 01:49:02,"""deposit""",812.41,bank_transfer,
650,337,2025-02-14 20:33:50,"""deposit""",806.94,credit_card,
651,510,2024-05-17 08:15:38,"""refund""",50.65,bank_transfer,
652,14,2024-04-23 03:41:07,"""refund""",318.81,bank_transfer,
653,216,2024-08-29 22:26:04,"""refund""",755.46,credit_card,
654,793,2024-04-26 00:45:19,"""deposit""",874.17,crypto,
655,976,2024-08-08 20:04:36,"""deposit""",350.67,paypal,
656,733,2024-05-04 09:25:34,"""withdrawal""",775.67,paypal,
657,200,2024-10-30 19:33:50,"""withdrawal""",11.47,paypal,
658,779,2024-10-25 03:36:02,"""deposit""",344.46,credit_card,
659,357,2024-08-23 20:34:42,"""bonus""",141.93,paypal,
660,602,2024-12-15 08:58:28,"""deposit""",423.71,bank_transfer,
661,262,2024-06-05 14:39:19,"""bonus""",686.41,paypal,
662,878,2024-07-10 00:01:34,"""bonus""",426.51,credit_card,
663,748,2025-02-17 09:42:48,"""withdrawal""",188.03,crypto,
664,347,2024-10-03 20:07:18,"""bonus""",93.2,paypal,
665,264,2024-07-05 02:40:43,"""deposit""",479.45,credit_card,
666,328,2024-12-26 09:33:05,"""deposit""",821.63,paypal,
667,273,2024-10-15 03:20:36,"""deposit""",61.29,paypal,
668,293,2024-12-08 21:37:06,"""withdrawal""",488.02,credit_card,
669,780,2024-06-19 03:21:48,"""deposit""",389.27,crypto,
670,213,2024-07-20 04:17:17,"""bonus""",920.96,credit_card,
671,944,2025-01-06 22:15:35,"""withdrawal""",218.73,bank_transfer,
672,659,2025-01-18 23:44:57,"""withdrawal""",623.79,paypal,
673,113,2024-06-13 12:47:45,"""deposit""",175.33,bank_transfer,
674,390,2024-12-18 01:13:54,"""deposit""",452.5,paypal,
675,192,2024-05-01 18:00:32,"""bonus""",198.9,credit_card,
676,989,2024-08-31 15:52:30,"""deposit""",137.56,paypal,
677,203,2024-11-12 18:24:45,"""refund""",576.95,bank_transfer,
678,691,2024-09-02 00:57:53,"""withdrawal""",948.2,credit_card,
679,494,2024-10-21 12:51:53,"""deposit""",521.53,crypto,
680,148,2024-12-06 10:23:57,"""deposit""",982.35,paypal,
681,167,2024-08-22 07:11:00,"""withdrawal""",985.75,bank_transfer,
682,38,2024-05-18 09:43:01,"""deposit""",22.77,paypal,
683,79,2024-05-05 23:43:50,"""deposit""",335.77,crypto,
684,494,2024-07-23 14:13:33,"""deposit""",423.36,bank_transfer,
685,108,2024-05-09 17:42:46,"""deposit""",762.16,paypal,
686,65,2024-10-03 13:35:33,"""withdrawal""",814.68,bank_transfer,
687,266,2024-12-11 11:02:11,"""withdrawal""",361.26,crypto,
688,420,2024-05-26 09:35:46,"""deposit""",542.07,paypal,
689,702,2024-10-11 04:26:48,"""deposit""",626.86,crypto,
690,725,2024-05-18 23:32:15,"""withdrawal""",130.97,paypal,
691,525,2024-08-23 09:50:22,"""deposit""",96.04,crypto,
692,106,2024-07-14 02:23:42,"""deposit""",162.07,paypal,
693,272,2025-03-16 08:02:30,"""withdrawal""",796.08,crypto,
694,266,2024-12-14 08:00:43,"""deposit""",939.84,bank_transfer,
695,272,2024-09-14 19:16:55,"""deposit""",849.77,paypal,
696,626,2024-05-30 01:41:54,"""deposit""",131.04,paypal,
697,680,2024-06-13 14:09:18,"""refund""",80.51,credit_card,
698,243,2024-09-09 10:50:38,"""deposit""",805.65,bank_transfer,
699,525,2024-06-26 17:13:15,"""refund""",882.66,bank_transfer,
700,272,2025-03-21 20:57:10,"""deposit""",699.19,bank_transfer,
701,217,2024-06-26 00:07:26,"""bonus""",332.57,credit_card,
702,747,2024-11-02 09:14:31,"""deposit""",47.75,crypto,
703,837,2025-01-24 12:48:10,"""bonus""",647.59,crypto,
704,500,2025-03-13 20:58:38,"""deposit""",800.08,credit_card,
705,211,2024-07-19 19:56:10,"""bonus""",587.55,bank_transfer,
706,4,2024-07-18 00:11:35,"""deposit""",180.89,crypto,
707,799,2024-05-12 19:33:28,"""deposit""",807.83,crypto,
708,306,2024-12-02 19:54:57,"""withdrawal""",868.95,paypal,
709,731,2024-08-08 21:03:29,"""deposit""",393.83,bank_transfer,
710,115,2025-03-28 15:57:48,"""deposit""",165.89,paypal,
711,633,2024-07-03 12:55:24,"""withdrawal""",996.97,credit_card,
712,121,2025-01-04 19:01:23,"""deposit""",983.31,bank_transfer,
713,435,2024-11-12 10:03:46,"""refund""",899.48,credit_card,
714,517,2024-06-21 05:46:59,"""deposit""",837.73,credit_card,
715,467,2025-02-09 02:34:48,"""withdrawal""",540.89,paypal,
716,525,2024-11-26 04:33:12,"""withdrawal""",351.98,paypal,
717,894,2025-02-12 03:25:35,"""deposit""",186.05,paypal,
718,245,2025-02-10 09:50:41,"""deposit""",730.57,credit_card,
719,538,2024-12-12 23:10:57,"""deposit""",721.76,credit_card,
720,525,2024-08-13 10:11:22,"""bonus""",910.01,crypto,
721,43,2024-09-25 14:09:34,"""deposit""",467.9,credit_card,
722,300,2024-06-23 02:48:34,"""refund""",839.24,bank_transfer,
723,856,2025-03-25 13:02:42,"""deposit""",419.11,crypto,
724,755,2024-07-07 02:03:53,"""deposit""",499.01,paypal,
725,312,2025-03-27 00:50:20,"""deposit""",888.53,paypal,
726,700,2024-06-07 01:29:54,"""deposit""",351.82,paypal,
727,320,2024-09-14 04:58:23,"""refund""",131.17,credit_card,
728,314,2024-09-01 21:43:26,"""bonus""",901.1,credit_card,
729,79,2024-06-09 18:21:45,"""refund""",909.11,bank_transfer,
730,74,2025-01-22 22:36:52,"""deposit""",956.2,credit_card,
731,814,2024-11-29 22:07:46,"""deposit""",260.26,credit_card,
732,120,2024-11-27 20:13:50,"""deposit""",155.33,bank_transfer,
733,256,2024-08-13 23:47:22,"""bonus""",759.96,crypto,
734,283,2024-12-08 12:22:39,"""bonus""",391.98,bank_transfer,
735,576,2024-11-28 16:30:27,"""withdrawal""",524.57,credit_card,
736,799,2024-10-21 18:46:16,"""withdrawal""",270.3,paypal,
737,262,2024-07-29 19:01:48,"""deposit""",934.5,credit_card,
738,176,2024-07-19 21:09:31,"""deposit""",6.0,bank_transfer,
739,242,2024-10-17 20:46:41,"""deposit""",952.72,crypto,
