bet_id,player_id,bet_time,game_type,bet_amount,win_amount
454,385,2024-11-09 20:45:28,Table Games,882.2,1764.4
455,801,2024-04-11 17:15:14,Slots,309.27,1546.35
456,202,2024-12-18 17:51:47,Sports Betting,3.58,0.0
457,904,2024-10-07 09:02:39,Sports Betting,493.63,493.63
458,67,2024-04-30 22:45:48,Sports Betting,783.96,0.0
459,728,2024-08-08 19:32:33,Sports Betting,636.59,0.0
460,194,2024-11-19 01:46:24,Table Games,993.87,4969.35
461,941,2024-04-14 13:34:48,Live Casino,261.37,0.0
462,297,2024-06-26 20:08:12,Live Casino,438.99,877.98
463,524,2025-02-27 09:20:21,Sports Betting,397.48,1987.4
464,430,2024-07-12 15:51:27,Live Casino,989.33,1978.66
465,223,2024-04-21 22:59:01,Sports Betting,383.2,766.4
466,890,2025-01-06 04:46:48,Sports Betting,388.33,0.0
467,748,2024-10-14 12:07:54,Slots,931.35,0.0
468,839,2025-01-10 09:29:24,Slots,565.94,0.0
469,584,2024-12-18 19:22:34,Sports Betting,702.4,3512.0
470,395,2025-03-26 22:48:07,Slots,202.4,303.6
471,787,2024-10-27 14:29:53,Slots,331.37,497.06
472,521,2024-07-02 15:20:49,Slots,233.25,466.5
473,84,2024-10-19 17:00:16,Live Casino,874.03,0.0
474,975,2025-03-27 01:25:19,Live Casino,589.47,0.0
475,240,2024-04-14 00:26:54,Slots,938.69,0.0
476,233,2024-12-21 11:01:36,Sports Betting,317.54,1587.7
477,432,2025-02-20 03:49:31,Sports Betting,636.12,0.0
478,950,2024-12-24 15:55:54,Table Games,139.86,0.0
479,667,2025-03-04 12:00:44,Slots,841.44,841.44
480,412,2024-10-21 20:35:23,Table Games,888.35,4441.75
481,679,2024-07-18 17:21:45,Slots,156.31,0.0
482,291,2024-12-09 13:39:18,Live Casino,469.92,0.0
483,932,2025-02-21 18:15:37,Slots,811.35,0.0
484,527,2024-09-25 08:47:18,Sports Betting,644.87,0.0
485,961,2024-11-11 19:42:32,Sports Betting,886.48,1329.72
486,472,2024-04-29 18:38:12,Sports Betting,261.14,391.71
487,183,2024-07-06 14:25:10,Live Casino,823.01,0.0
488,562,2024-09-29 09:47:54,Table Games,821.28,1642.56
489,439,2024-11-28 21:40:00,Slots,829.98,829.98
490,692,2024-11-16 08:56:18,Table Games,640.7,3203.5
491,34,2025-01-26 03:40:41,Table Games,307.08,307.08
492,787,2024-04-16 20:16:47,Sports Betting,957.45,1436.18
493,308,2024-04-17 09:59:46,Slots,920.18,0.0
494,918,2024-12-15 10:52:51,Table Games,145.67,0.0
495,420,2024-06-03 14:42:57,Table Games,413.71,620.56
496,420,2024-04-12 10:07:55,Live Casino,677.67,0.0
497,240,2025-03-17 20:04:11,Live Casino,575.85,0.0
498,987,2025-03-30 00:21:38,Sports Betting,476.43,0.0
499,565,2024-08-21 22:20:33,Table Games,604.16,0.0
500,538,2024-10-29 18:23:54,Table Games,661.29,0.0
501,82,2024-07-28 15:38:41,Slots,279.05,1395.25
502,465,2024-10-23 21:16:38,Sports Betting,423.78,635.67
503,254,2024-04-21 01:57:31,Table Games,547.48,821.22
504,622,2024-07-26 09:55:25,Live Casino,575.81,863.71
505,203,2024-06-21 10:07:55,Live Casino,906.62,0.0
506,90,2024-11-18 17:29:03,Slots,425.42,0.0
507,677,2025-01-26 00:01:49,Slots,454.41,908.82
508,504,2024-07-17 02:52:59,Sports Betting,307.44,0.0
509,68,2024-10-22 02:21:29,Live Casino,113.63,0.0
510,231,2024-11-18 08:15:16,Slots,989.37,4946.85
511,304,2024-11-01 16:02:45,Live Casino,454.54,2272.7
512,942,2024-08-23 02:40:30,Live Casino,911.62,0.0
513,857,2024-06-30 18:12:10,Live Casino,883.9,1325.85
514,479,2024-04-13 03:14:16,Sports Betting,825.98,825.98
515,567,2024-12-15 21:58:38,Live Casino,554.99,0.0
516,39,2024-09-11 21:12:10,Table Games,468.66,0.0
517,909,2024-05-13 00:43:09,Live Casino,724.04,1448.08
518,384,2024-06-26 21:38:40,Live Casino,384.7,0.0
519,229,2024-06-29 08:36:03,Sports Betting,-340.44,0.0
520,146,2024-07-27 20:18:33,Table Games,729.77,0.0
521,264,2024-09-19 05:27:36,Sports Betting,661.83,992.75
522,193,2024-11-18 06:17:17,Slots,145.13,145.13
523,761,2025-02-17 18:52:16,Sports Betting,196.49,0.0
524,995,2025-01-14 18:01:08,Slots,440.5,2202.5
525,262,2025-02-04 17:18:48,Table Games,46.53,232.65
526,293,2025-03-24 21:04:04,Table Games,220.54,0.0
527,786,2024-05-31 17:13:54,Sports Betting,324.12,324.12
528,377,2024-09-03 15:46:42,Table Games,602.99,1205.98
529,198,2024-12-13 22:18:08,Sports Betting,704.63,1409.26
530,656,2024-09-04 08:51:45,Live Casino,606.94,606.94
531,459,2025-02-07 08:30:14,Sports Betting,616.52,0.0
532,589,2024-05-17 02:25:23,Slots,363.37,1816.85
533,945,2025-04-03 13:58:26,Table Games,887.18,0.0
534,29,2024-05-12 16:58:13,Live Casino,-502.43,502.43
535,377,2024-12-18 10:07:56,Slots,210.45,420.9
536,439,2024-10-28 12:52:34,Slots,295.78,295.78
537,265,2025-02-14 14:00:19,Slots,231.68,0.0
538,682,2024-11-03 09:58:39,Live Casino,753.29,0.0
539,479,2024-10-08 18:57:21,Table Games,75.54,113.31
540,180,2024-07-01 19:22:48,Table Games,128.54,0.0
541,391,2024-08-21 06:30:54,Live Casino,787.88,0.0
542,51,2024-07-23 19:11:09,Slots,336.14,672.28
543,963,2024-10-17 07:40:16,Slots,887.43,0.0
544,643,2024-06-30 00:33:19,Slots,297.09,0.0
545,945,2024-12-29 14:16:23,Table Games,690.1,0.0
546,633,2024-08-11 14:56:41,Slots,644.12,1288.24
547,410,2024-04-26 01:50:05,Sports Betting,972.4,1458.6
548,120,2025-02-01 06:30:20,Table Games,839.12,1258.68
549,974,2024-09-09 20:25:10,Slots,523.02,1046.04
550,376,2025-01-28 08:00:17,Live Casino,514.53,1029.06
551,916,2025-03-23 00:25:14,Sports Betting,244.62,366.93
552,256,2024-06-16 18:05:57,Table Games,450.49,450.49
553,137,2025-01-16 11:44:51,Slots,756.61,1134.91
554,534,2024-04-19 19:58:00,Table Games,184.63,0.0
555,561,2024-12-27 08:24:29,Table Games,779.4,1169.1
556,553,2024-07-31 18:33:02,Sports Betting,624.76,0.0
557,967,2024-05-25 15:29:21,Table Games,121.75,121.75
558,751,2025-03-30 08:33:57,Live Casino,507.69,1015.38
559,216,2025-03-11 17:47:01,Sports Betting,659.94,989.91
560,80,2024-07-08 20:46:57,Slots,415.4,2077.0
561,588,2024-05-01 13:10:49,Slots,869.72,0.0
562,804,2024-12-17 15:06:26,Table Games,722.32,1444.64
563,276,2025-03-14 04:00:46,Sports Betting,789.66,1184.49
564,767,2025-02-11 05:32:36,Sports Betting,718.23,1436.46
565,575,2025-03-25 19:31:49,Slots,139.49,0.0
566,511,2024-10-05 01:50:30,Slots,70.36,351.8
567,465,2024-05-18 06:38:25,Sports Betting,238.99,0.0
568,825,2025-02-25 21:36:46,Sports Betting,895.55,0.0
569,186,2025-03-27 17:58:26,Live Casino,128.06,128.06
570,305,2024-10-17 09:17:34,Slots,624.03,3120.15
571,232,2024-05-10 03:42:58,Slots,55.84,0.0
572,792,2024-12-24 06:34:05,Table Games,591.54,0.0
573,718,2024-07-21 15:20:15,Table Games,497.4,746.1
574,820,2024-08-12 20:31:10,Sports Betting,432.57,2162.85
575,937,2024-05-07 11:13:13,Sports Betting,34.9,174.5
576,883,2024-12-17 07:34:50,Sports Betting,50.26,0.0
577,601,2024-08-04 10:13:02,Live Casino,798.19,0.0
578,372,2024-04-26 03:20:14,Live Casino,452.16,0.0
579,491,2024-05-11 05:07:03,Live Casino,696.36,696.36
580,81,2024-05-15 19:07:26,Live Casino,108.69,163.03
581,312,2024-09-21 16:08:45,Table Games,728.93,0.0
582,180,2024-07-29 01:36:20,Live Casino,584.65,2923.25
583,896,2024-08-05 01:35:09,Sports Betting,737.54,737.54
584,340,2024-05-21 12:37:55,Slots,505.3,0.0
585,863,2024-07-26 10:27:43,Live Casino,23.2,116.0
586,644,2024-10-24 00:18:57,Table Games,470.57,2352.85
587,822,2025-03-15 07:31:42,Table Games,736.89,1473.78
588,955,2024-09-10 04:50:51,Sports Betting,43.24,216.2
589,357,2024-09-22 13:37:38,Table Games,838.48,1257.72
590,72,2025-03-04 06:52:21,Table Games,593.51,0.0
591,136,2025-03-18 17:41:11,Live Casino,816.29,1632.58
592,532,2024-08-01 00:57:16,Table Games,772.71,1159.07
593,460,2024-10-30 02:05:17,Live Casino,991.78,0.0
594,875,2024-06-21 03:46:55,Slots,659.09,988.63
595,381,2024-04-18 14:48:44,Live Casino,751.41,0.0
596,813,2024-11-10 02:16:32,Table Games,174.27,0.0
597,456,2024-08-25 08:24:45,Slots,391.91,0.0
598,991,2025-01-20 15:05:06,Slots,808.7,0.0
599,874,2024-06-12 19:34:54,Table Games,56.13,0.0
600,764,2024-04-27 00:58:34,Slots,602.38,3011.9
601,952,2024-09-13 23:52:46,Sports Betting,462.47,924.94
602,705,2024-11-30 08:34:43,Table Games,601.19,1202.38
603,371,2024-12-29 21:55:54,Slots,727.25,1454.5
604,840,2025-03-06 00:18:17,Slots,146.35,0.0
605,709,2025-01-10 19:48:20,Table Games,88.97,0.0
606,221,2025-01-29 21:32:50,Sports Betting,189.89,379.78
607,265,2024-07-21 04:13:06,Live Casino,865.34,0.0
608,591,2024-11-15 18:24:46,Slots,101.18,0.0
609,59,2024-10-12 17:56:03,Table Games,973.55,1460.32
610,911,2024-11-19 11:20:31,Live Casino,161.07,161.07
611,839,2024-11-07 14:33:45,Slots,105.73,105.73
612,128,2024-10-10 04:42:49,Slots,787.33,1181.0
613,664,2025-01-08 14:56:15,Live Casino,335.03,335.03
614,845,2024-11-02 16:38:21,Table Games,457.64,0.0
615,378,2025-03-05 22:49:26,Live Casino,761.1,3805.5
616,955,2024-08-26 10:46:57,Slots,44.25,0.0
617,604,2024-07-04 09:03:10,Live Casino,242.21,0.0
618,981,2024-04-26 14:34:08,Slots,313.23,469.85
619,662,2025-01-08 03:12:47,Table Games,103.19,0.0
620,65,2024-11-29 01:59:43,Table Games,258.35,1291.75
621,684,2024-10-25 15:27:38,Table Games,411.77,2058.85
622,165,2024-07-19 00:24:03,Table Games,831.3,0.0
623,543,2024-12-28 17:09:56,Table Games,562.62,562.62
624,602,2025-03-20 14:00:56,Table Games,459.52,919.04
625,494,2025-03-29 12:50:45,Sports Betting,925.11,1850.22
626,44,2024-08-23 12:04:25,Slots,512.1,512.1
627,943,2025-01-30 07:18:24,Table Games,945.12,0.0
628,417,2025-03-26 15:41:24,Slots,455.93,0.0
629,149,2025-03-05 08:33:30,Table Games,683.08,1366.16
630,624,2024-06-04 00:14:09,Table Games,351.89,0.0
631,526,2024-07-03 07:37:11,Live Casino,141.37,212.06
632,393,2024-10-30 16:56:11,Table Games,487.24,487.24
633,531,2024-12-09 21:42:22,Live Casino,594.53,0.0
634,456,2024-12-09 00:52:11,Live Casino,540.34,0.0
635,482,2025-02-17 09:32:06,Live Casino,241.09,361.63
636,276,2024-10-31 00:59:39,Table Games,910.01,1820.02
637,787,2024-11-14 21:06:02,Slots,6.08,0.0
638,957,2024-09-05 20:32:02,Live Casino,447.45,2237.25
639,792,2025-02-25 11:34:33,Slots,707.93,0.0
640,185,2024-09-09 13:09:02,Sports Betting,968.04,968.04
641,124,2024-09-27 03:43:32,Sports Betting,819.13,0.0
642,358,2024-09-23 04:13:34,Sports Betting,625.78,625.78
643,601,2024-10-27 19:28:57,Slots,424.1,848.2
644,85,2024-11-02 16:58:46,Table Games,969.79,969.79
645,217,2024-09-25 10:00:13,Live Casino,525.7,0.0
646,571,2024-04-21 08:05:57,Live Casino,584.84,0.0
647,568,2024-09-19 11:28:27,Slots,209.92,1049.6
648,584,2025-02-04 16:18:12,Table Games,481.37,0.0
649,869,2024-12-24 02:29:09,Sports Betting,58.11,0.0
650,229,2025-01-30 18:01:19,Table Games,479.67,0.0
651,942,2024-08-16 13:10:56,Live Casino,158.65,0.0
652,896,2025-02-14 02:00:03,Slots,659.12,0.0
653,545,2024-05-20 20:27:52,Table Games,327.56,1637.8
654,732,2024-12-13 15:24:54,Slots,968.69,0.0
655,462,2024-04-11 05:27:49,Table Games,504.0,504.0
656,760,2024-10-07 14:49:59,Sports Betting,664.52,0.0
657,512,2024-10-02 11:20:21,Table Games,811.3,0.0
658,471,2024-04-28 15:05:13,Live Casino,701.72,1403.44
659,996,2024-07-30 14:12:27,Slots,344.52,0.0
660,995,2024-12-19 13:11:20,Table Games,650.34,3251.7
661,806,2024-04-28 03:57:35,Sports Betting,168.19,336.38
662,588,2024-07-28 03:36:42,Table Games,307.88,307.88
663,391,2024-06-02 03:09:22,Slots,573.08,1146.16
664,793,2024-05-04 14:59:20,Live Casino,820.77,1231.15
665,949,2024-06-13 01:21:55,Table Games,617.54,926.31
666,494,2024-06-25 18:47:14,Sports Betting,347.88,695.76
667,927,2024-06-21 15:11:44,Table Games,453.75,0.0
668,911,2025-03-27 12:04:39,Slots,223.85,0.0
669,849,2024-10-06 04:02:37,Slots,788.46,0.0
670,947,2025-01-15 22:47:59,Live Casino,15.34,0.0
671,99,2024-10-24 23:09:35,Slots,169.84,0.0
672,288,2024-10-07 19:11:32,Sports Betting,140.29,210.44
673,256,2024-06-11 17:50:06,Live Casino,112.67,563.35
674,86,2024-11-07 22:58:25,Table Games,254.36,0.0
675,879,2024-06-11 16:10:51,Live Casino,401.24,0.0
676,155,2024-11-19 11:18:36,Live Casino,257.19,257.19
677,83,2024-10-24 14:45:37,Sports Betting,35.47,0.0
678,40,2024-09-27 19:48:21,Live Casino,604.8,0.0
679,853,2024-10-06 05:38:06,Live Casino,802.83,0.0
680,562,2025-01-04 14:19:17,Table Games,878.29,0.0
681,711,2024-12-30 09:46:40,Table Games,398.04,0.0
682,271,2024-05-28 12:32:38,Live Casino,893.51,893.51
683,110,2024-10-11 05:34:55,Slots,678.3,1356.6
684,538,2024-11-11 02:58:11,Slots,728.37,3641.85
685,25,2024-04-29 04:23:46,Sports Betting,186.08,186.08
686,288,2024-06-16 00:21:25,Table Games,65.28,0.0
687,544,2024-06-29 13:26:09,Live Casino,917.29,0.0
688,179,2025-03-26 09:21:17,Live Casino,909.22,0.0
689,173,2024-05-19 15:06:18,Live Casino,902.45,4512.25
690,130,2025-03-30 09:21:02,Slots,737.56,0.0
691,431,2024-11-10 19:08:13,Slots,481.36,722.04
692,593,2024-05-06 09:15:10,Table Games,165.48,165.48
693,565,2025-03-11 16:30:25,Live Casino,339.15,678.3
694,678,2024-09-08 01:01:33,Slots,102.59,153.88
695,902,2025-02-14 16:58:13,Slots,168.37,168.37
696,134,2024-10-18 01:21:22,Sports Betting,769.47,1154.2
697,277,2024-11-17 20:55:12,Table Games,36.1,0.0
698,127,2024-05-26 09:40:40,Table Games,187.29,374.58
699,624,2024-12-03 11:16:25,Sports Betting,799.07,3995.35
700,895,2024-10-11 23:40:59,Slots,345.46,0.0
701,3,2024-09-27 20:32:36,Slots,631.61,0.0
702,401,2024-12-01 04:52:22,Slots,71.51,71.51
703,799,2024-08-01 05:35:10,Table Games,32.24,0.0
704,402,2025-01-16 12:48:59,Sports Betting,365.31,0.0
705,219,2024-10-31 03:44:00,Slots,860.4,860.4
706,567,2024-05-05 21:24:35,Slots,659.02,659.02
707,521,2024-08-23 10:11:36,Sports Betting,389.91,1949.55
708,314,2024-10-12 12:27:19,Live Casino,241.34,1206.7
709,743,2024-10-05 13:56:44,Table Games,182.72,0.0
710,765,2024-11-20 06:30:56,Live Casino,521.47,1042.94
711,417,2024-07-07 02:17:45,Sports Betting,712.33,1068.5
712,589,2025-03-23 12:33:09,Live Casino,614.58,0.0
713,845,2025-01-10 11:46:09,Table Games,109.21,0.0
714,510,2024-08-03 06:17:49,Live Casino,846.13,846.13
715,481,2025-01-25 09:38:00,Sports Betting,12.07,0.0
716,982,2024-04-29 22:05:55,Live Casino,937.99,1875.98
717,993,2024-05-04 22:56:55,Sports Betting,981.07,981.07
718,675,2024-11-17 09:08:20,Slots,544.67,0.0
719,428,2024-11-06 10:09:56,Sports Betting,974.61,0.0
720,594,2025-03-25 06:09:22,Slots,522.13,0.0
721,517,2024-06-17 10:48:56,Slots,202.18,0.0
722,709,2025-02-23 19:39:06,Slots,656.49,656.49
723,148,2024-07-15 18:49:49,Slots,564.24,0.0
724,924,2025-03-04 02:53:45,Table Games,872.25,0.0
725,11,2024-04-15 11:24:17,Sports Betting,-231.96,463.92
726,629,2024-10-16 01:34:29,Sports Betting,608.86,0.0
727,4,2025-01-27 16:42:08,Sports Betting,595.6,595.6
728,668,2024-10-21 21:09:36,Slots,103.83,0.0
729,415,2024-04-12 03:32:00,Live Casino,385.78,0.0
730,294,2025-01-14 14:59:01,Sports Betting,121.29,0.0
731,151,2025-01-31 12:45:05,Table Games,467.1,467.1
732,943,2025-02-23 15:41:02,Slots,46.91,0.0
733,63,2025-04-03 04:29:51,Table Games,592.42,0.0
734,85,2024-06-07 04:58:37,Table Games,108.3,216.6
735,845,2024-06-11 08:35:20,Live Casino,152.77,152.77
736,610,2025-03-11 04:02:11,Slots,36.68,183.4
737,501,2024-07-17 10:08:57,Table Games,980.88,980.88
738,422,2024-05-14 04:53:37,Sports Betting,9.54,19.08
739,93,2024-10-01 22:28:08,Slots,500.8,751.2
740,168,2024-11-14 07:09:12,Table Games,490.12,0.0
741,762,2024-04-22 23:22:32,Sports Betting,403.74,0.0
742,88,2025-01-16 18:57:42,Table Games,959.23,4796.15
743,656,2024-11-11 19:55:40,Table Games,996.44,4982.2
744,399,2025-01-19 06:22:39,Sports Betting,84.14,84.14
745,72,2024-12-31 19:32:23,Sports Betting,930.16,1860.32
746,357,2024-10-29 07:04:04,Slots,291.46,1457.3
747,913,2024-10-21 06:43:35,Live Casino,462.18,693.27
748,197,2024-09-11 22:07:50,Table Games,548.09,0.0
749,655,2024-09-20 11:36:39,Slots,958.67,0.0
750,87,2024-07-25 14:59:00,Live Casino,-346.66,693.32
751,777,2024-11-30 11:46:46,Table Games,707.31,0.0
752,991,2024-11-11 17:21:38,Sports Betting,109.19,163.78
753,899,2024-08-17 00:56:32,Slots,940.18,0.0
754,548,2024-05-31 09:52:47,Sports Betting,876.51,1753.02
755,468,2024-07-08 08:43:41,Table Games,867.9,0.0
756,292,2024-08-20 07:20:30,Table Games,437.55,0.0
757,674,2024-08-24 10:48:17,Live Casino,875.06,4375.3
758,416,2025-03-18 10:23:10,Live Casino,525.19,525.19
759,810,2024-12-05 02:10:31,Table Games,84.89,0.0
760,912,2024-06-03 23:28:56,Sports Betting,831.02,0.0
761,664,2024-08-13 15:21:58,Sports Betting,55.44,110.88
762,157,2025-03-13 01:30:15,Slots,216.56,433.12
763,961,2024-08-13 05:55:18,Live Casino,111.12,0.0
764,339,2024-07-28 12:40:13,Live Casino,121.38,0.0
765,917,2025-03-08 02:26:13,Sports Betting,491.64,0.0
766,767,2024-11-09 01:52:29,Slots,573.85,0.0
767,268,2024-06-29 20:40:11,Sports Betting,863.99,1295.99
768,395,2024-12-15 21:04:46,Table Games,22.75,113.75
769,852,2024-08-05 11:49:22,Table Games,435.23,435.23
770,1,2025-02-02 01:23:01,Sports Betting,990.54,0.0
771,593,2025-02-05 21:37:23,Table Games,267.11,0.0
772,582,2024-10-15 05:04:16,Table Games,501.05,501.05
773,601,2024-08-29 03:34:44,Table Games,673.49,0.0
774,801,2024-11-08 00:10:25,Sports Betting,616.89,616.89
775,621,2024-06-06 22:18:58,Live Casino,508.01,1016.02
776,649,2024-09-23 20:09:57,Sports Betting,201.88,302.82
777,250,2024-11-29 16:47:49,Slots,355.31,0.0
778,695,2025-01-28 22:23:30,Table Games,44.27,0.0
779,768,2025-01-09 05:42:21,Live Casino,914.39,0.0
780,435,2024-12-31 13:45:11,Slots,879.78,0.0
781,657,2024-07-27 20:57:40,Table Games,10.76,53.8
782,94,2025-02-27 08:43:17,Sports Betting,447.78,671.67
783,444,2024-04-30 13:34:53,Sports Betting,153.78,0.0
784,706,2024-08-31 16:40:30,Live Casino,793.26,0.0
785,501,2025-01-17 00:44:25,Table Games,7.57,0.0
786,342,2024-11-18 16:44:23,Live Casino,361.21,0.0
787,936,2024-11-19 22:43:47,Table Games,220.2,330.3
788,200,2024-12-08 06:32:12,Sports Betting,61.97,0.0
789,7,2024-11-27 22:50:46,Sports Betting,297.03,0.0
790,353,2024-11-04 05:12:12,Slots,843.39,4216.95
791,569,2025-03-14 00:25:50,Table Games,150.35,300.7
792,852,2024-06-17 18:55:37,Sports Betting,14.47,72.35
793,969,2025-01-10 23:11:03,Live Casino,390.29,390.29
794,320,2024-08-03 06:55:14,Slots,232.62,1163.1
795,627,2024-06-22 14:17:33,Sports Betting,809.95,0.0
796,154,2025-03-31 02:40:03,Table Games,209.47,0.0
797,432,2025-01-09 11:22:03,Slots,546.67,0.0
798,684,2025-02-24 09:56:25,Live Casino,467.64,0.0
799,807,2024-07-25 22:59:42,Slots,509.52,0.0
800,673,2024-05-23 04:21:00,Table Games,889.13,0.0
801,97,2024-09-03 11:29:39,Sports Betting,11.9,0.0
802,254,2024-09-03 16:29:40,Sports Betting,781.21,781.21
803,17,2024-08-22 22:29:23,Sports Betting,373.33,0.0
804,358,2024-08-12 18:11:55,Live Casino,548.35,548.35
805,985,2024-12-14 18:40:53,Live Casino,785.39,1570.78
806,295,2024-07-07 21:18:23,Slots,528.6,1057.2
807,705,2025-02-13 08:17:54,Slots,319.62,1598.1
808,565,2024-12-16 06:11:34,Live Casino,32.14,48.21
809,734,2024-06-29 16:18:58,Live Casino,536.34,0.0
810,405,2024-08-04 01:03:15,Sports Betting,280.46,1402.3
811,954,2025-02-16 02:57:17,Slots,544.11,816.16
812,749,2025-03-20 16:16:09,Slots,36.97,184.85
813,405,2024-06-11 11:21:09,Table Games,366.32,1831.6
814,838,2024-11-27 17:20:14,Live Casino,751.41,0.0
815,357,2024-04-17 22:42:15,Sports Betting,373.12,559.68
816,410,2025-02-11 15:28:56,Table Games,387.5,387.5
817,791,2024-12-07 17:24:10,Live Casino,968.4,0.0
818,740,2024-11-09 16:45:15,Slots,752.67,0.0
819,564,2025-01-17 05:39:44,Sports Betting,913.65,1827.3
820,389,2024-10-13 14:01:34,Slots,201.59,302.38
821,391,2025-02-10 19:51:58,Live Casino,554.67,1109.34
822,335,2025-02-16 03:59:40,Sports Betting,779.07,3895.35
823,426,2024-04-23 11:07:02,Slots,826.35,826.35
824,668,2024-12-12 00:39:58,Table Games,15.24,0.0
825,6,2024-10-28 22:15:30,Slots,713.56,3567.8
826,759,2024-05-15 18:22:58,Sports Betting,165.45,0.0
827,956,2024-12-15 04:21:18,Live Casino,94.1,94.1
828,885,2025-01-20 16:32:34,Table Games,2.74,13.7
829,338,2025-03-05 00:54:23,Live Casino,927.64,0.0
830,936,2024-05-25 19:10:24,Table Games,356.74,535.11
831,33,2024-04-23 23:36:51,Table Games,842.22,1684.44
832,197,2024-07-03 09:44:48,Live Casino,323.27,1616.35
833,377,2024-09-22 23:08:46,Table Games,879.59,1319.38
834,751,2024-07-14 22:36:54,Table Games,654.27,981.4
835,835,2024-09-26 09:57:23,Table Games,29.78,0.0
836,72,2024-08-20 11:27:59,Table Games,12.62,63.1
837,317,2025-01-07 07:45:46,Live Casino,295.26,0.0
838,269,2024-05-06 21:28:43,Live Casino,828.07,0.0
839,914,2024-05-03 20:02:40,Live Casino,897.22,1345.83
840,625,2024-08-31 21:18:00,Slots,671.99,1343.98
841,569,2024-08-11 16:09:34,Sports Betting,292.23,0.0
842,93,2024-10-16 23:35:09,Live Casino,116.11,580.55
843,486,2024-09-26 13:01:08,Table Games,619.73,1239.46
844,553,2024-05-21 00:12:23,Table Games,250.86,501.72
845,268,2024-12-10 07:02:08,Table Games,298.01,0.0
846,69,2025-01-02 18:28:08,Slots,608.53,1217.06
847,573,2024-07-12 10:23:26,Live Casino,109.69,0.0
848,824,2024-08-23 21:04:23,Table Games,163.04,0.0
849,14,2025-01-13 12:21:33,Table Games,233.98,233.98
850,3,2024-08-04 15:29:08,Sports Betting,79.52,397.6
851,278,2024-06-07 15:57:17,Live Casino,477.1,715.65
852,915,2024-12-04 04:40:41,Live Casino,908.4,1816.8
853,159,2024-08-26 04:31:45,Slots,415.23,2076.15
854,362,2024-05-31 00:46:18,Table Games,248.79,0.0
855,325,2024-07-22 12:46:24,Live Casino,307.37,614.74
856,564,2025-03-14 01:10:18,Slots,24.72,0.0
857,412,2024-12-06 22:58:29,Table Games,846.85,1270.28
